City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Mayumba,GA,-3.432,10.6554,76.39,88,93,4.68,overcast clouds
460,Cockburn Town,TC,21.4612,-71.1419,80.64,73,0,15.84,clear sky
461,Constantine,DZ,36.365,6.6147,44.96,77,0,6.53,clear sky
462,Juneau,US,58.3019,-134.4197,38.21,94,90,4.61,snow
463,San Isidro,PE,-12.1167,-77.05,71.02,80,0,1.99,clear sky
464,Socota,CO,6.0403,-72.6351,51.17,95,77,2.28,broken clouds
465,Alugan,PH,12.2188,125.4808,80.46,86,100,13.38,overcast clouds
466,College,US,64.8569,-147.8028,-2.25,77,75,0.0,light snow
467,Ola,RU,59.5833,151.2833,9.55,87,100,27.63,snow
468,Yulara,AU,-25.2406,130.9889,94.84,15,0,10.36,clear sky
469,Guarapuava,BR,-25.3953,-51.4581,60.33,68,0,1.9,clear sky
470,Les Escoumins,CA,48.1111,-69.0236,19.96,77,84,10.89,broken clouds
471,Codrington,AU,-38.2667,141.9667,66.22,73,87,7.81,overcast clouds
472,Adjumani,UG,3.3779,31.7909,71.67,67,58,2.28,broken clouds
473,Albury,AU,-36.0833,146.9167,87.15,70,2,5.75,clear sky
474,Den Helder,NL,52.9599,4.7593,44.58,82,75,11.99,broken clouds
475,Paracuru,BR,-3.41,-39.0306,82.42,77,91,11.45,overcast clouds
476,Bilecik,TR,40.0,30.1667,27.28,70,5,6.96,clear sky
477,Hilliard,US,40.0334,-83.1582,44.64,93,90,4.0,mist
478,Celestun,MX,20.8667,-90.4,75.97,67,6,15.28,clear sky
479,Manokwari,ID,-0.8667,134.0833,81.64,80,99,5.93,moderate rain
480,Pangkalanbuun,ID,-2.6833,111.6167,78.37,84,97,2.86,overcast clouds
481,Loukhi,RU,66.0764,33.0381,18.55,94,100,8.12,light snow
482,San Jeronimo,PE,-11.9472,-75.2829,56.12,72,99,4.45,overcast clouds
483,Kozan,TR,37.4552,35.8157,47.3,52,10,9.55,clear sky
484,Aden,YE,12.7794,45.0367,78.62,57,0,9.17,clear sky
485,Causapscal,CA,48.3542,-67.227,22.23,80,98,9.46,overcast clouds
486,Kedougou,SN,12.5579,-12.1743,75.78,53,11,6.91,few clouds
487,Ukiah,US,39.1502,-123.2078,73.85,48,1,0.0,clear sky
488,Kyren,RU,51.6828,102.1408,13.37,79,64,1.48,broken clouds
489,Akyab,MM,20.15,92.9,70.16,69,32,6.02,scattered clouds
490,Oneida,US,43.2001,-75.4663,38.73,81,75,1.99,broken clouds
491,Uddevalla,SE,58.3478,11.9424,28.76,89,100,1.99,overcast clouds
492,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,60.06,71,82,7.74,broken clouds
493,Saurimo,AO,-9.6608,20.3916,64.42,96,100,2.51,overcast clouds
494,Hamilton,US,39.1834,-84.5333,53.04,88,90,1.99,overcast clouds
495,Mountain Home,US,43.133,-115.6912,52.54,66,1,3.44,haze
496,Veraval,IN,20.9,70.3667,69.76,82,90,14.12,overcast clouds
497,Kieta,PG,-6.2167,155.6333,86.34,63,98,4.23,overcast clouds
498,Aku,NG,6.7081,7.3167,75.24,71,66,6.91,broken clouds
499,Maragogi,BR,-9.0122,-35.2225,78.69,80,64,9.51,broken clouds
500,Bucerias,MX,20.75,-105.3333,80.58,78,20,6.91,few clouds
501,Lobito,AO,-12.3481,13.5456,77.05,83,99,5.84,overcast clouds
502,Tiksi,RU,71.6872,128.8694,-28.43,100,82,4.83,broken clouds
503,Vila Do Maio,CV,15.1333,-23.2167,75.56,66,100,17.6,overcast clouds
504,Tymovskoye,RU,50.8456,142.655,21.27,91,100,21.56,snow
505,Pingxiang,CN,27.6167,113.85,43.36,62,0,1.86,clear sky
506,Bridlington,GB,54.0831,-0.1919,37.58,70,78,30.04,broken clouds
507,Monteagudo,BO,-19.8167,-63.9833,73.36,66,79,2.59,broken clouds
508,Ngunguru,NZ,-35.6167,174.5,71.17,76,100,12.44,overcast clouds
509,Orlik,RU,52.5178,99.825,7.97,85,99,3.13,overcast clouds
510,Kefalos,GR,36.7453,26.9589,55.62,54,20,3.44,few clouds
511,Pittsburg,US,38.028,-121.8847,71.69,57,1,0.0,haze
512,Machali,CL,-34.1833,-70.6667,69.08,49,0,9.22,clear sky
513,Sribne,UA,50.6638,32.9187,27.34,79,33,6.89,scattered clouds
514,Fairbanks,US,64.8378,-147.7164,-2.24,77,75,0.0,mist
515,Lucapa,AO,-8.4192,20.7447,65.23,97,100,2.1,overcast clouds
516,Jumla,NP,29.2747,82.1838,47.7,66,100,2.82,light rain
517,Umuarama,BR,-23.7664,-53.325,73.63,47,2,2.3,clear sky
518,Sault Sainte Marie,CA,46.5168,-84.3333,36.9,89,90,9.22,overcast clouds
519,Tambacounda,SN,13.7539,-13.7586,75.25,41,58,4.61,broken clouds
520,Dzhebariki-Khaya,RU,62.2167,135.8,-37.1,98,12,2.17,few clouds
521,Nyuksenitsa,RU,60.4128,44.2397,20.14,93,100,9.08,overcast clouds
522,Mantua,IT,45.1667,10.7833,45.28,89,100,1.86,moderate rain
523,Eirunepe,BR,-6.6603,-69.8736,73.33,98,93,2.75,overcast clouds
524,Lokoja,NG,7.8024,6.743,78.78,35,82,2.55,broken clouds
525,Aloleng,PH,16.1307,119.7824,77.85,69,90,10.31,overcast clouds
526,Zhangye,CN,38.9342,100.4517,24.15,40,0,6.31,clear sky
527,Slantsy,RU,59.1182,28.0914,10.02,97,87,2.98,overcast clouds
528,Roald,NO,62.5833,6.1333,32.14,93,75,6.91,light snow
529,Sherbrooke,CA,45.4001,-71.8991,26.8,73,1,2.3,clear sky
530,Kuldiga,LV,56.974,21.9572,28.09,94,100,12.88,light snow
531,Dunedin,NZ,-45.8742,170.5036,59.81,83,64,15.93,broken clouds
532,Camana,PE,-16.6228,-72.7111,67.77,77,94,7.05,overcast clouds
533,Launceston,AU,-41.45,147.1667,81.61,46,5,5.01,clear sky
534,Drinovci,BA,43.355,17.3539,41.63,97,100,4.03,overcast clouds
535,Ouadda,CF,8.0777,22.4007,72.32,33,79,4.61,broken clouds
536,Sombrio,BR,-29.1139,-49.6167,65.93,72,92,5.3,overcast clouds
537,Korla,CN,41.7597,86.1469,21.92,74,7,2.24,clear sky
538,Avera,US,33.194,-82.5271,60.53,49,48,7.23,scattered clouds
539,Drummondville,CA,45.8834,-72.4824,27.54,82,53,6.4,broken clouds
540,Praia Da Vitoria,PT,38.7333,-27.0667,62.85,94,75,7.49,broken clouds
541,Athens,GR,37.9795,23.7162,54.19,70,0,1.01,clear sky
542,Puerto Escondido,MX,15.85,-97.0667,83.23,65,40,5.75,scattered clouds
543,Padang,ID,-0.9492,100.3543,77.05,83,17,2.51,few clouds
544,Portobelo,PA,9.55,-79.65,78.04,87,100,7.14,overcast clouds
545,Pocatello,US,42.8713,-112.4455,51.48,57,75,11.01,broken clouds
546,Duverge,DO,18.3784,-71.5247,76.39,79,37,1.3,scattered clouds
547,Kamaishi,JP,39.2667,141.8833,32.95,72,64,21.85,broken clouds
548,Dindori,IN,22.95,81.0833,54.18,52,16,3.33,few clouds
549,Vestmannaeyjar,IS,63.4427,-20.2734,36.0,94,100,31.5,moderate rain
550,Latung,PH,5.5,120.8833,82.65,75,100,9.4,overcast clouds
551,Tiarei,PF,-17.5333,-149.3333,86.02,76,99,19.66,light rain
552,Paidha,UG,2.4167,30.9855,61.77,77,86,3.74,overcast clouds
553,Jibuti,DJ,11.5,42.5,68.23,63,3,11.03,clear sky
554,Karimnagar,IN,18.4333,79.15,65.68,77,51,6.76,broken clouds
555,Fukue,JP,32.6881,128.8419,46.76,61,75,6.91,broken clouds
556,Walvis Bay,NA,-22.9575,14.5053,59.09,82,0,5.75,clear sky
557,Seymchan,RU,62.8833,152.4333,-32.21,95,100,1.61,overcast clouds
558,Kununurra,AU,-15.7667,128.7333,93.18,49,100,9.22,overcast clouds
559,Araouane,ML,18.9048,-3.5265,72.72,16,54,10.04,broken clouds
560,Bagdarin,RU,54.4333,113.6,-1.73,78,3,5.7,clear sky
561,Zacualpan,MX,21.25,-105.1667,83.82,76,70,0.47,broken clouds
562,Junin,AR,-34.5838,-60.9433,68.74,53,31,7.45,scattered clouds
563,Luganville,VU,-15.5333,167.1667,84.54,72,38,7.02,scattered clouds
564,Wahiawa,US,21.5028,-158.0236,82.72,63,20,13.8,few clouds
565,Rolla,US,37.9514,-91.7713,57.34,55,1,6.91,clear sky
566,Harper,LR,4.375,-7.7169,79.57,80,59,5.79,light rain
567,Kachug,RU,53.9606,105.8817,11.57,94,100,2.17,overcast clouds
568,Maltahohe,NA,-24.8333,16.9833,70.56,21,35,8.95,scattered clouds
569,Alpena,US,45.0617,-83.4327,36.18,85,90,5.01,overcast clouds
570,Jining,CN,35.405,116.5814,33.15,58,0,5.93,clear sky
571,Alyangula,AU,-13.8483,136.4192,89.47,74,75,3.44,broken clouds
572,Marang,MY,5.2056,103.2059,75.11,89,100,10.49,light rain
573,Inirida,CO,3.8653,-67.9239,76.78,90,100,1.32,overcast clouds
574,Kroya,ID,-7.6331,109.2461,79.88,80,98,3.65,overcast clouds
575,Inyonga,TZ,-6.7167,32.0667,65.35,87,66,2.66,light rain
576,Lavrentiya,RU,65.5833,-171.0,-10.17,82,1,6.31,clear sky
577,Shunyi,CN,40.125,116.6453,35.55,44,0,4.47,clear sky
578,Zemetchino,RU,53.4973,42.6163,30.54,76,89,11.92,overcast clouds
579,Wanaka,NZ,-44.7,169.15,72.1,54,97,3.0,overcast clouds
580,Araguacu,BR,-12.9306,-49.8264,76.95,89,100,1.39,moderate rain
581,Samarai,PG,-10.6167,150.6667,85.66,73,92,11.3,overcast clouds
582,Tiznit,MA,29.5833,-9.5,54.12,50,0,2.46,clear sky
583,Sarangani,PH,5.4033,125.4636,83.35,75,99,11.12,overcast clouds
584,Wagar,SD,16.1525,36.2032,73.9,65,0,9.84,clear sky
585,De Haan,BE,51.272,3.0429,44.58,78,40,8.99,scattered clouds
586,Anadyr,RU,64.75,177.4833,1.9,84,90,11.01,heavy snow
587,Serowe,BW,-22.3833,26.7167,75.4,44,50,14.12,scattered clouds
588,Yangjiang,CN,21.85,111.9667,53.76,50,61,6.78,broken clouds
589,Keningau,MY,5.3378,116.1602,77.45,81,100,0.47,overcast clouds
590,Bowen,AU,-20.0167,148.2333,84.06,65,0,6.51,clear sky
591,Brownsburg,US,39.8434,-86.3978,46.58,89,90,1.99,mist
592,Baraboo,US,43.4711,-89.7443,46.69,80,1,1.01,clear sky
593,Cukai,MY,4.25,103.4167,77.14,88,97,5.19,overcast clouds
594,Tazovskiy,RU,67.4667,78.7,-10.39,96,100,11.97,overcast clouds
595,Zhigansk,RU,66.7697,123.3711,-41.35,99,69,6.08,broken clouds
596,Polson,US,47.6936,-114.1632,60.42,59,100,18.99,overcast clouds
597,Ketchikan,US,55.3422,-131.6461,37.87,70,75,12.66,light rain
598,Necochea,AR,-38.5473,-58.7368,65.03,59,0,15.48,clear sky
599,Benalla,AU,-36.55,145.9833,86.99,42,0,6.42,clear sky
600,Eureka,US,40.8021,-124.1637,61.18,80,50,1.99,scattered clouds
601,Batagay,RU,67.6333,134.6333,-42.68,100,97,0.67,overcast clouds
602,Les Cayes,HT,18.2,-73.75,76.64,80,49,3.91,scattered clouds
603,Havelock,US,34.8791,-76.9013,56.95,87,31,6.71,scattered clouds
604,Gra Liyia,GR,35.0167,25.6833,53.78,66,1,1.99,clear sky
605,Genc,TR,38.7507,40.5603,36.01,80,22,3.4,few clouds
606,Poum,NC,-20.2333,164.0167,81.99,75,15,12.28,few clouds
607,Isla Mujeres,MX,21.2311,-86.731,71.65,82,22,7.18,few clouds
608,Puerto Rico,AR,-26.796,-55.024,68.86,63,2,1.48,light rain
609,Kirakira,SB,-10.4544,161.9205,84.58,72,62,4.21,broken clouds
610,Buraydah,SA,26.326,43.975,57.65,22,46,11.48,scattered clouds
611,Le Port,RE,-20.9373,55.2919,73.4,71,42,1.3,scattered clouds
612,Altamont,US,42.2068,-121.7372,55.4,63,1,1.99,clear sky
613,Sobolevo,RU,54.4299,31.8996,20.79,95,100,6.4,overcast clouds
614,Savelugu,GH,9.6244,-0.8253,80.82,17,77,5.26,broken clouds
615,Saint-Augustin,CA,51.226,-58.6502,14.2,92,73,2.73,broken clouds
616,Ingham,US,42.6,-84.3833,41.31,88,90,10.36,overcast clouds
617,Cherdyn,RU,60.403,56.4787,32.04,99,100,4.45,snow
618,Jardim,BR,-21.4803,-56.1381,82.22,51,73,2.59,broken clouds
619,Keelung,TW,25.1283,121.7419,62.74,69,88,11.52,overcast clouds
620,Pauini,BR,-7.7136,-66.9764,74.26,99,83,2.84,broken clouds
621,Labuhan,ID,-6.8844,112.2051,80.22,79,98,5.06,overcast clouds
622,Lamu,KE,-2.2717,40.902,80.82,80,36,7.25,light rain
623,Nagaur,IN,27.2,73.7333,65.46,28,100,5.03,overcast clouds
624,Angoche,MZ,-16.2325,39.9086,77.38,88,2,5.82,clear sky
625,Termini Imerese,IT,37.9837,13.6956,57.18,67,28,9.69,scattered clouds
626,Hit,IQ,33.6416,42.8251,60.8,59,26,11.63,scattered clouds
627,Tarko-Sale,RU,64.9225,77.785,5.52,96,100,9.93,overcast clouds
628,Kukushtan,RU,57.6464,56.4952,33.42,98,100,8.21,overcast clouds
629,Windhoek,NA,-22.5594,17.0832,71.8,15,100,2.3,overcast clouds
630,Gat,IL,31.61,34.7642,63.09,100,89,12.37,overcast clouds
631,Ambilobe,MG,-13.2,49.05,73.78,76,9,2.82,clear sky
632,Jiangkou,CN,25.4872,119.1986,51.69,63,1,8.68,clear sky
633,Grindavik,IS,63.8424,-22.4338,36.07,93,90,31.07,sleet
634,Virginia Beach,US,36.8529,-75.978,50.09,68,75,0.0,broken clouds
635,Sydney,AU,-33.8679,151.2073,80.8,70,40,10.0,scattered clouds
636,Gijon,ES,43.5357,-5.6615,52.45,87,97,1.99,overcast clouds
637,Guiratinga,BR,-16.3494,-53.7583,73.51,90,60,0.87,broken clouds
638,Kurilsk,RU,45.2333,147.8833,33.4,78,44,32.39,light snow
639,Copiapo,CL,-27.3667,-70.3333,55.09,49,1,4.63,clear sky
640,Winslow,US,35.0242,-110.6974,55.58,29,1,3.44,clear sky
641,Thomasville,US,35.8826,-80.082,56.44,67,100,4.61,overcast clouds
642,Rastolita,RO,46.9726,24.9929,40.53,100,100,1.23,overcast clouds
643,Nyurba,RU,63.2842,118.3319,-21.1,97,100,2.39,overcast clouds
644,Suntar,RU,62.1444,117.6319,-16.74,95,100,4.79,overcast clouds
645,Uglovskoye,RU,51.3557,80.1942,21.51,75,1,10.07,clear sky
646,Ferrol,ES,43.4832,-8.2369,52.57,87,100,22.84,overcast clouds
647,Plouzane,FR,48.3833,-4.6167,46.58,68,75,16.11,broken clouds
648,General Roca,AR,-39.0333,-67.5833,77.63,13,78,24.87,broken clouds
649,Nelson Bay,AU,-32.7167,152.15,77.09,72,32,4.0,scattered clouds
650,Sarkand,KZ,45.41,79.9186,32.79,61,90,7.85,overcast clouds
651,Yokadouma,CM,3.5167,15.05,70.2,92,99,1.19,overcast clouds
652,Lithgow,AU,-33.4833,150.15,72.48,48,0,3.85,clear sky
653,Strangnas,SE,59.3774,17.0312,31.3,74,100,10.83,overcast clouds
654,Bilma,NE,18.6853,12.9164,68.38,16,4,6.51,clear sky
655,Arman,RU,59.7,150.1667,0.99,98,100,17.56,snow
656,Langres,FR,47.8333,5.3333,39.2,91,84,11.56,broken clouds
657,Ilongero,TZ,-4.6667,34.8667,62.87,80,47,8.72,scattered clouds
658,Tilichiki,RU,60.4667,166.1,7.7,93,100,9.95,light snow
659,Sivaki,RU,52.6333,126.75,3.72,81,100,4.0,overcast clouds
660,Todos Santos,MX,23.45,-110.2167,82.0,68,59,5.91,broken clouds
661,Tezu,IN,27.9167,96.1667,61.92,53,98,3.65,overcast clouds
662,Flagstaff,US,35.1981,-111.6513,56.86,23,1,3.44,clear sky
663,Tuam,IE,53.5167,-8.85,43.57,76,87,11.72,overcast clouds
664,Kangaatsiaq,GL,68.3065,-53.4641,33.15,91,100,18.03,overcast clouds
665,Nuevo Imperial,PE,-13.0754,-76.3172,66.65,82,98,3.74,overcast clouds
666,Taoudenni,ML,22.6783,-3.9836,67.78,15,95,11.92,overcast clouds
667,Tharad,IN,24.3961,71.6267,68.09,54,100,8.46,overcast clouds
668,Mezhdurechenskiy,RU,59.6,65.9333,36.39,86,100,14.7,overcast clouds
669,Heyang,CN,26.1011,107.473,44.94,75,100,3.18,overcast clouds
670,Burgeo,CA,47.6167,-57.6152,35.35,82,99,6.96,overcast clouds
671,Villa Carlos Paz,AR,-31.4241,-64.4978,72.9,37,36,1.99,scattered clouds
672,Chimbote,PE,-9.0853,-78.5783,65.57,87,41,6.98,scattered clouds
673,Aksha,RU,50.2814,113.2867,16.09,63,33,19.3,scattered clouds
674,Wilkie,CA,52.4168,-108.7014,37.78,69,100,14.14,overcast clouds
675,Ondjiva,AO,-17.0667,15.7333,73.45,58,100,5.41,overcast clouds
676,Xining,CN,36.6167,101.7667,19.45,53,46,3.18,scattered clouds
677,Saint-Denis,FR,48.9167,2.3333,43.14,91,90,4.0,overcast clouds
678,Labrea,BR,-7.2586,-64.7981,74.61,99,100,1.32,overcast clouds
679,Nouna,BF,12.7333,-3.8667,77.79,17,10,6.96,clear sky
680,Lazaro Cardenas,MX,17.9583,-102.2,80.17,78,32,5.3,scattered clouds
681,Nanuque,BR,-17.8392,-40.3539,74.84,82,76,4.36,broken clouds
682,Sokoni,TZ,-6.4333,39.55,80.83,75,17,10.92,few clouds
683,Daru,PG,-9.0763,143.2092,84.45,74,89,5.68,overcast clouds
684,Mount Gambier,AU,-37.8333,140.7667,60.71,82,90,11.5,overcast clouds
685,Lagos,NG,6.5833,3.75,79.07,87,56,4.68,broken clouds
686,Excelsior Springs,US,39.3392,-94.2261,58.93,52,1,0.0,clear sky
687,Duma,CN,34.7653,108.135,26.62,34,6,5.68,clear sky
688,Tateyama,JP,34.9833,139.8667,55.67,48,2,10.22,clear sky
689,Kokoda,PG,-8.8785,147.7407,87.87,60,93,4.65,overcast clouds
690,Kyaikkami,MM,16.08,97.5675,74.89,69,100,7.94,overcast clouds
691,Thinadhoo,MV,0.5333,72.9333,81.39,77,100,6.73,overcast clouds
