City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Tiznit,MA,2021-11-29 23:49:53,29.5833,-9.5,55.53,43,0,1.61
382,La Maddalena,IT,2021-11-29 23:49:53,41.2142,9.4083,44.65,40,11,9.17
383,Loandjili,CG,2021-11-29 23:49:53,-4.7561,11.8578,77.49,88,100,5.01
384,Monrovia,LR,2021-11-29 23:49:54,6.3005,-10.7969,79.72,81,100,7.65
385,Kaseda,JP,2021-11-29 23:49:54,31.4167,130.3167,58.23,72,26,16.55
386,San Jose,US,2021-11-29 23:47:39,37.3394,-121.895,75.06,48,1,1.01
387,Chengde,CN,2021-11-29 23:49:55,40.9725,117.9361,28.27,46,27,11.99
388,Kanniyakumari,IN,2021-11-29 23:49:55,8.0833,77.5667,77.59,85,100,12.08
389,Saint-Louis,SN,2021-11-29 23:49:56,16.3333,-15.0,73.04,24,72,10.42
390,Ypsonas,CY,2021-11-29 23:49:56,34.6884,32.9574,67.17,77,0,13.8
391,Ocos,GT,2021-11-29 23:49:56,14.5094,-92.1933,86.5,64,0,3.2
392,Tautira,PF,2021-11-29 23:49:57,-17.7333,-149.15,80.62,76,98,18.43
393,Ahuimanu,US,2021-11-29 23:49:57,21.4447,-157.8378,78.51,77,75,11.5
394,Saint-Georges,GD,2021-11-29 23:49:58,12.0564,-61.7485,80.28,78,20,10.36
395,Berbera,SO,2021-11-29 23:49:58,10.4396,45.0143,79.14,60,6,4.9
396,Careiro Da Varzea,BR,2021-11-29 23:49:58,-3.2003,-59.8119,81.21,77,100,1.92
397,Laem Sing,TH,2021-11-29 23:49:59,12.4816,102.0738,81.14,79,100,11.9
398,Concepcion Del Oro,MX,2021-11-29 23:49:59,24.6333,-101.4167,60.64,49,61,1.81
399,Evensk,RU,2021-11-29 23:50:00,61.95,159.2333,15.57,94,100,4.97
400,Thunder Bay,CA,2021-11-29 23:47:12,48.4001,-89.3168,32.56,90,90,8.05
401,Lahij,YE,2021-11-29 23:50:00,13.1667,44.5833,70.93,71,0,2.66
402,Fairbanks,US,2021-11-29 23:45:54,64.8378,-147.7164,-9.08,72,75,0.0
403,Upernavik,GL,2021-11-29 23:50:01,72.7868,-56.1549,21.36,96,100,3.78
404,Esperantina,BR,2021-11-29 23:50:01,-3.9017,-42.2336,80.62,71,69,8.52
405,Angoram,PG,2021-11-29 23:50:01,-4.0625,144.0661,83.73,83,99,1.54
406,Ust-Maya,RU,2021-11-29 23:50:02,60.4167,134.5333,-10.64,99,100,1.95
407,Margate,GB,2021-11-29 23:50:02,51.3813,1.3862,41.88,81,91,3.0
408,Tambura,SS,2021-11-29 23:50:03,5.6,27.4667,70.59,84,96,5.28
409,Lebu,CL,2021-11-29 23:50:03,-37.6167,-73.65,54.3,84,87,17.67
410,Luanda,AO,2021-11-29 23:50:04,-8.8368,13.2343,78.03,83,100,6.46
411,Shirochanka,RU,2021-11-29 23:50:04,46.6497,38.3978,52.59,92,100,23.67
412,Denpasar,ID,2021-11-29 23:49:26,-8.65,115.2167,76.71,94,75,9.22
413,Hasaki,JP,2021-11-29 23:50:05,35.7333,140.8333,39.6,62,22,8.66
414,Katherine,AU,2021-11-29 23:50:05,-14.4667,132.2667,88.12,51,55,2.3
415,Katsuura,JP,2021-11-29 23:50:05,35.1333,140.3,51.19,67,57,17.27
416,Tigil,RU,2021-11-29 23:51:06,57.8,158.6667,14.79,94,100,4.61
417,Fort Nelson,CA,2021-11-29 23:50:17,58.8053,-122.7002,4.59,85,90,2.3
418,Ojinaga,MX,2021-11-29 23:51:06,29.5667,-104.4167,68.58,48,1,0.0
419,Magole,TZ,2021-11-29 23:51:06,-6.3667,37.3667,71.17,93,95,1.74
420,Spirit River,CA,2021-11-29 23:51:07,55.7833,-118.8361,30.72,89,74,4.59
421,Okolona,US,2021-11-29 23:51:07,38.1412,-85.6877,46.42,32,75,5.99
422,Kemijarvi,FI,2021-11-29 23:51:07,66.7131,27.4306,5.68,97,94,3.09
423,Buala,SB,2021-11-29 23:51:08,-8.145,159.5921,85.03,70,92,4.79
424,Poya,NC,2021-11-29 23:51:08,-21.35,165.15,87.24,59,12,3.69
425,Todos Santos,MX,2021-11-29 23:51:08,23.45,-110.2167,79.45,68,83,10.42
426,Uvinza,TZ,2021-11-29 23:51:09,-5.1036,30.3911,66.27,94,82,1.32
427,Bonthe,SL,2021-11-29 23:51:09,7.5264,-12.505,79.48,83,100,7.31
428,Berlevag,NO,2021-11-29 23:51:09,70.8578,29.0864,19.63,87,84,29.77
429,Severnoye,RU,2021-11-29 23:51:10,56.3491,78.3619,13.98,86,100,7.85
430,Erenhot,CN,2021-11-29 23:51:10,43.6475,111.9767,14.95,64,0,10.51
431,Dhidhdhoo,MV,2021-11-29 23:51:10,6.8833,73.1,80.65,78,78,8.48
432,Pedernales,DO,2021-11-29 23:51:11,18.0384,-71.744,79.59,73,73,2.44
433,Elizabeth City,US,2021-11-29 23:51:11,36.2946,-76.2511,45.01,64,1,3.44
434,Port Elizabeth,ZA,2021-11-29 23:48:48,-33.918,25.5701,63.1,94,0,10.36
435,Adrar,MR,2021-11-29 23:51:12,20.5022,-10.0711,62.13,27,69,10.63
436,Kisesa,TZ,2021-11-29 23:51:12,-3.0833,34.15,67.98,72,78,5.48
437,Ambato,EC,2021-11-29 23:50:10,-1.2491,-78.6168,56.08,54,99,2.42
438,Strezhevoy,RU,2021-11-29 23:51:12,60.7333,77.5889,24.78,94,100,10.31
439,Windhoek,NA,2021-11-29 23:51:13,-22.5594,17.0832,70.0,12,0,4.61
440,Charters Towers,AU,2021-11-29 23:51:13,-20.1,146.2667,84.58,54,73,11.16
441,Gambo,CF,2021-11-29 23:51:14,4.6482,22.2633,68.9,98,100,0.56
442,Udachnyy,RU,2021-11-29 23:51:14,66.4167,112.4,-35.5,100,97,2.01
443,Gawler,AU,2021-11-29 23:51:14,-34.6,138.7333,87.82,24,32,8.46
444,Laguna,US,2021-11-29 23:51:14,38.421,-121.4238,71.87,59,1,1.99
445,Nanortalik,GL,2021-11-29 23:51:15,60.1432,-45.2371,33.78,98,100,13.4
446,Magaria,NE,2021-11-29 23:51:15,12.9983,8.9099,71.56,14,19,9.08
447,Fukue,JP,2021-11-29 23:51:16,32.6881,128.8419,64.76,82,75,18.41
448,Penzance,GB,2021-11-29 23:51:16,50.1186,-5.5371,51.01,83,59,13.33
449,Lipari,IT,2021-11-29 23:51:16,38.4674,14.954,50.22,61,95,37.16
450,Lasa,IT,2021-11-29 23:51:17,46.6166,10.7002,29.28,95,56,7.83
451,Kokstad,ZA,2021-11-29 23:51:17,-30.5472,29.4241,56.19,86,8,5.48
452,Poltavka,RU,2021-11-29 23:51:18,54.3663,71.7632,9.54,91,95,4.88
453,Bengkulu,ID,2021-11-29 23:51:18,-3.8004,102.2655,74.55,86,100,7.63
454,Oswego,US,2021-11-29 23:51:18,43.4501,-76.1497,28.35,88,16,1.3
455,Provideniya,RU,2021-11-29 23:51:18,64.3833,-173.3,-1.64,60,0,6.71
456,Goroka,PG,2021-11-29 23:51:19,-6.0834,145.3873,75.04,66,91,2.53
457,Abalak,RU,2021-11-29 23:51:19,58.1286,68.5944,26.96,95,95,5.17
458,Solton,RU,2021-11-29 23:51:19,52.8429,86.4787,13.71,96,97,1.77
459,Tazovskiy,RU,2021-11-29 23:51:20,67.4667,78.7,-3.69,96,100,9.82
460,Livny,RU,2021-11-29 23:51:20,52.4253,37.6069,47.86,85,100,21.77
461,Astana,KZ,2021-11-29 23:46:49,51.1801,71.446,10.35,79,0,4.47
462,Port Augusta,AU,2021-11-29 23:51:21,-32.5,137.7667,87.71,21,5,4.65
463,Northam,GB,2021-11-29 23:52:21,51.0333,-4.2167,50.25,90,42,14.05
464,Berdigestyakh,RU,2021-11-29 23:52:21,62.0989,126.6992,-17.63,100,98,2.26
465,Havoysund,NO,2021-11-29 23:52:22,70.9963,24.6622,16.68,79,33,12.08
466,Cabedelo,BR,2021-11-29 23:52:22,-6.9811,-34.8339,81.27,75,47,12.62
467,Salalah,OM,2021-11-29 23:52:22,17.0151,54.0924,72.45,33,0,14.12
468,Vaitape,PF,2021-11-29 23:52:22,-16.5167,-151.75,80.51,78,100,13.51
469,Valente,BR,2021-11-29 23:52:23,-11.4122,-39.4619,74.12,85,89,9.33
470,Macusani,PE,2021-11-29 23:52:23,-14.0833,-70.4333,38.37,95,100,2.73
471,Tura,IN,2021-11-29 23:52:23,25.5198,90.2201,58.44,77,29,3.89
472,Necochea,AR,2021-11-29 23:52:24,-38.5473,-58.7368,58.03,78,10,12.12
473,Tabou,CI,2021-11-29 23:52:24,4.423,-7.3528,79.16,81,92,5.79
474,Artyom,AZ,2021-11-29 23:52:25,40.4723,50.333,50.14,87,1,20.04
475,Hoi An,VN,2021-11-29 23:52:25,15.8794,108.335,75.16,84,100,19.71
476,Bahia Honda,CU,2021-11-29 23:52:25,22.9036,-83.1592,71.29,75,90,9.24
477,Jipijapa,EC,2021-11-29 23:52:26,-1.3333,-80.5833,72.9,74,70,6.62
478,Vila,PT,2021-11-29 23:52:26,42.0304,-8.1588,39.33,91,100,2.44
479,Wajid,SO,2021-11-29 23:52:26,3.8093,43.2471,72.37,73,59,11.77
480,Naze,JP,2021-11-29 23:52:27,28.3667,129.4833,70.72,73,67,14.99
481,Ottawa,CA,2021-11-29 23:48:02,45.4112,-75.6981,30.72,67,90,1.01
482,New Iberia,US,2021-11-29 23:50:19,30.0035,-91.8187,62.67,48,1,3.44
483,Goba,ET,2021-11-29 23:52:27,7.0167,39.9833,44.96,63,29,4.59
484,Marsa Matruh,EG,2021-11-29 23:52:28,31.3525,27.2453,68.86,84,99,14.54
485,Iwanai,JP,2021-11-29 23:52:28,42.9744,140.5089,45.21,85,98,2.64
486,Kieta,PG,2021-11-29 23:52:28,-6.2167,155.6333,83.5,75,100,4.76
487,Port Hawkesbury,CA,2021-11-29 23:52:28,45.6169,-61.3485,55.69,99,90,10.0
488,Baykit,RU,2021-11-29 23:52:29,61.67,96.37,3.97,97,100,3.6
489,Hami,CN,2021-11-29 23:52:29,42.8,93.45,22.17,61,11,2.13
490,Immokalee,US,2021-11-29 23:52:29,26.4187,-81.4173,69.75,75,90,4.61
491,Sao Jose Da Coroa Grande,BR,2021-11-29 23:52:30,-8.8978,-35.1478,79.25,82,69,11.16
492,Polovinnoye,RU,2021-11-29 23:52:30,54.7914,65.9864,13.91,89,18,5.57
493,Porto Belo,BR,2021-11-29 23:52:30,-27.1578,-48.5531,78.78,91,53,5.06
494,Flinders,AU,2021-11-29 23:52:31,-34.5833,150.8552,73.18,72,97,1.01
495,Port Macquarie,AU,2021-11-29 23:52:31,-31.4333,152.9167,71.56,75,98,8.52
496,Warman,CA,2021-11-29 23:52:32,52.3168,-106.5679,33.71,75,40,8.05
497,Bahia Blanca,AR,2021-11-29 23:49:46,-38.7196,-62.2724,62.87,58,0,9.06
498,Lorengau,PG,2021-11-29 23:52:32,-2.0226,147.2712,83.44,79,100,10.89
499,Paso De Carrasco,UY,2021-11-29 23:52:32,-34.8603,-56.0522,64.54,88,90,21.85
500,Saint-Pierre,RE,2021-11-29 23:52:33,-21.3393,55.4781,76.64,79,0,3.44
501,Zilupe,LV,2021-11-29 23:52:33,56.3862,28.1217,27.36,95,100,9.98
502,Kiryas Joel,US,2021-11-29 23:52:33,41.342,-74.1679,34.66,68,34,8.48
503,Namtsy,RU,2021-11-29 23:52:34,62.7161,129.6658,-23.69,100,98,1.72
504,Asfi,MA,2021-11-29 23:48:43,32.2994,-9.2372,58.39,80,0,10.78
505,Duku,NG,2021-11-29 23:52:34,11.2361,4.9073,74.53,18,96,5.59
506,Severskaya,RU,2021-11-29 23:52:34,44.8541,38.6769,59.61,100,100,16.44
507,Gorontalo,ID,2021-11-29 23:52:35,0.5412,123.0595,77.92,93,99,1.14
508,Dryden,CA,2021-11-29 23:52:35,49.7833,-92.7503,25.09,100,90,4.61
509,Itoman,JP,2021-11-29 23:51:08,26.1247,127.6694,74.17,85,75,10.36
510,Dimapur,IN,2021-11-29 23:53:35,25.9,93.7333,56.07,86,59,1.77
511,Tonota,BW,2021-11-29 23:53:36,-21.4833,27.4833,76.01,43,88,4.18
512,Bermeo,ES,2021-11-29 23:53:36,43.4209,-2.7215,52.0,89,100,2.98
513,El Astillero,ES,2021-11-29 23:48:47,43.4009,-3.8205,53.73,93,75,2.3
514,Dutlwe,BW,2021-11-29 23:53:37,-23.9833,23.9,72.52,58,85,13.15
515,Rapid Valley,US,2021-11-29 23:53:37,44.0625,-103.1463,52.86,42,81,2.91
516,Sa Kaeo,TH,2021-11-29 23:53:37,13.75,102.3333,70.84,78,100,8.25
517,Yangambi,CD,2021-11-29 23:53:38,0.8102,24.4336,69.89,99,100,2.62
518,Kyshtovka,RU,2021-11-29 23:53:38,56.555,76.6271,11.97,86,89,7.58
519,Verkhnyaya Toyma,RU,2021-11-29 23:51:15,62.2349,44.9985,11.82,87,100,10.16
520,Nantucket,US,2021-11-29 23:53:38,41.2835,-70.0995,39.99,68,99,20.96
521,Uige,AO,2021-11-29 23:53:39,-7.6087,15.0613,65.46,97,96,1.59
522,Shimizu,JP,2021-11-29 23:53:39,43.0061,142.8847,31.75,87,74,3.42
523,College,US,2021-11-29 23:53:39,64.8569,-147.8028,-11.42,69,75,0.0
524,Bauchi,NG,2021-11-29 23:53:40,10.5,10.0,68.86,21,10,4.59
525,Sterling,US,2021-11-29 23:53:40,39.0062,-77.4286,41.34,69,1,8.01
526,Kaka,TM,2021-11-29 23:53:40,37.3482,59.6143,52.66,47,16,1.72
527,Ouesso,CG,2021-11-29 23:53:41,1.6136,16.0517,70.36,98,81,1.66
528,Bathsheba,BB,2021-11-29 23:53:41,13.2167,-59.5167,81.21,74,20,14.97
529,Manbij,SY,2021-11-29 23:53:41,36.5281,37.9549,48.97,64,100,6.62
530,Sola,VU,2021-11-29 23:53:42,-13.8833,167.55,82.18,74,100,10.96
531,Ballina,AU,2021-11-29 23:53:42,-28.8667,153.5667,69.98,96,90,9.22
532,Matagami,CA,2021-11-29 23:53:42,49.7502,-77.6328,19.51,93,90,4.61
533,Tarauaca,BR,2021-11-29 23:53:43,-8.1614,-70.7656,78.66,78,69,3.06
534,Marrakesh,MA,2021-11-29 23:51:44,31.6315,-8.0083,46.47,57,0,4.61
535,Bukachacha,RU,2021-11-29 23:53:43,52.9833,116.9167,0.45,97,100,2.26
536,Botucatu,BR,2021-11-29 23:53:43,-22.8858,-48.445,69.17,91,92,4.43
537,Kutum,SD,2021-11-29 23:53:44,14.2,24.6667,68.23,43,54,7.67
538,Filadelfia,US,2021-11-29 23:51:55,39.9523,-75.1638,37.98,62,1,4.61
539,La Rioja,ES,2021-11-29 23:53:44,42.25,-2.5,43.05,97,100,3.71
540,Golkoy,TR,2021-11-29 23:53:45,40.6875,37.6178,55.72,61,98,11.81
541,Gao,ML,2021-11-29 23:53:45,16.6362,1.637,76.48,14,100,10.71
542,Kabare,CD,2021-11-29 23:53:46,-2.4683,28.8242,60.4,93,79,1.81
543,Peniche,PT,2021-11-29 23:53:46,39.3558,-9.3811,55.09,76,99,5.12
544,Ringebu,NO,2021-11-29 23:53:46,61.5167,10.1667,15.15,97,100,3.76
545,Partur,IN,2021-11-29 23:53:47,19.6,76.2167,65.91,52,60,5.75
546,The Valley,AI,2021-11-29 23:53:47,18.217,-63.0578,82.26,83,40,9.22
547,Wajir,KE,2021-11-29 23:53:47,1.7471,40.0573,76.26,83,73,11.18
548,Fengkou,CN,2021-11-29 23:53:48,30.0833,113.2667,46.29,41,0,5.1
549,Ponta Delgada,PT,2021-11-29 23:53:48,37.7333,-25.6667,61.5,67,75,4.61
550,Rumoi,JP,2021-11-29 23:53:48,43.9344,141.6428,42.53,83,98,6.02
551,Smithers,CA,2021-11-29 23:53:49,54.7804,-127.1743,26.92,93,90,3.44
552,Cumana,VE,2021-11-29 23:53:49,10.4635,-64.1775,82.49,83,99,10.87
553,Mumbwa,ZM,2021-11-29 23:53:49,-14.9783,27.0619,69.31,43,95,4.76
554,Chermoz,RU,2021-11-29 23:53:50,58.787,56.1489,33.53,96,100,11.72
555,Kailua,US,2021-11-29 23:54:50,21.4022,-157.7394,77.07,72,51,20.85
556,Verkhnyaya Inta,RU,2021-11-29 23:54:51,65.9811,60.3094,-2.79,100,94,5.84
557,Tual,ID,2021-11-29 23:54:51,-5.6667,132.75,84.13,68,98,3.11
558,Aitape,PG,2021-11-29 23:54:51,-3.1374,142.3475,83.41,78,100,1.48
559,Okato,NZ,2021-11-29 23:54:52,-39.2,173.8833,67.42,88,100,5.91
560,Yurga,RU,2021-11-29 23:54:52,55.7231,84.8861,15.12,83,100,9.75
561,Le Port,RE,2021-11-29 23:54:52,-20.9373,55.2919,76.96,94,25,3.15
562,Shevchenko,UA,2021-11-29 23:54:53,48.5,35.0,49.24,81,75,17.9
563,Zhezkazgan,KZ,2021-11-29 23:54:53,47.8043,67.7144,20.93,89,100,2.84
564,Egvekinot,RU,2021-11-29 23:54:53,66.3167,-179.1667,-12.17,78,97,5.64
565,Mehamn,NO,2021-11-29 23:52:23,71.0357,27.8492,15.12,88,73,12.66
566,Mtambile,TZ,2021-11-29 23:54:54,-5.3833,39.7,79.23,81,81,6.2
567,Saint-Leu,RE,2021-11-29 23:54:54,-21.15,55.2833,76.03,94,30,6.89
568,Puerto Del Rosario,ES,2021-11-29 23:54:54,28.5004,-13.8627,64.15,72,0,19.57
569,Kargasok,RU,2021-11-29 23:54:55,59.0556,80.8572,20.68,79,100,12.44
570,Olafsvik,IS,2021-11-29 23:54:55,64.8945,-23.7142,31.35,91,100,11.79
571,Torata,PE,2021-11-29 23:54:55,-17.0769,-70.8433,57.54,71,38,2.55
572,Visnes,NO,2021-11-29 23:54:56,59.3556,5.2242,42.85,65,40,34.52
573,Fuxin,CN,2021-11-29 23:54:56,42.0156,121.6589,22.86,84,95,4.5
